p1,p2,truth,prediction
Q12527,Q12349,0,4.5204537335585826e-10
P47150,P33767,0,4.9434724758157245e-08
P42846,P32334,0,9.87273522483345e-13
Q08902,P33297,0,2.5075207535363297e-11
P54784,P53010,0,1.808243312029223e-11
Q04003,P38112,0,6.819772835342519e-08
P51601,P26754,0,7.860762707423419e-08
Q05871,P01149,0,6.490997843389135e-12
Q12749,P06844,0,1.2277231453694526e-09
P47090,P18238,0,1.105160549741413e-06
Q12406,P46947,0,5.256169970380142e-07
Q08683,P53861,0,2.845348123781122e-10
P40479,P38931,0,1.0913274905988146e-07
Q03702,P23644,0,1.6285680359828802e-08
P48568,P25371,0,7.460009328497108e-06
Q06697,P09938,0,7.760325368422194e-12
P32597,P09440,0,3.1954086807672866e-06
P19454,P04786,0,3.086412419042728e-13
P32589,P10834,0,8.984103239129126e-09
Q04477,P25656,0,1.0462511745856773e-08
Q06479,P18239,0,1.523522078622757e-14
P53919,P32797,0,2.205488396078703e-11
P29539,P23639,0,3.95098868466448e-06
P48568,P19657,0,4.9384583689970896e-05
P54791,P38822,0,2.0286168578298458e-10
P53735,P32945,0,1.3967213670362799e-11
P33307,P20050,0,2.9791438205251097e-09
P31383,P23285,0,4.08823808140113e-10
P36048,P35189,0,3.537386448213345e-14
Q08465,Q06549,0,3.717030239158703e-08
P53231,P24870,0,3.830834260920568e-11
P53253,P33760,0,3.270192797111271e-11
P47083,P15938,0,2.2464831772595062e-08
P39678,P30902,0,8.204967372194005e-08
Q12336,P38697,0,9.757048467784468e-12
P40518,P36520,0,1.624157732749154e-07
Q12443,P27472,0,1.4863787284324914e-12
P40555,P38695,0,2.4846222301810883e-10
Q12124,P32787,0,2.7010695902163206e-09
P40438,P32528,0,1.0685111684338722e-09
Q02775,P32447,0,4.400804982651607e-07
Q12749,Q04002,0,2.152930989041124e-08
Q08271,P38358,0,1.616630277995884e-13
P32793,P15938,0,4.2599096472528686e-10
P48439,P41940,0,5.854430829010937e-11
P32480,P00128,0,6.474555613866784e-11
Q12154,P23776,0,6.600117674615547e-10
P38850,P14242,0,4.606669712359235e-09
Q12267,P42941,0,5.994838740003283e-12
P39996,P38257,0,6.6779088925272845e-09
P39011,P36049,0,1.5676535070063835e-10
P31244,P11747,0,8.057741973654942e-12
Q02794,P32566,0,1.1306081765249942e-10
P38302,P12294,0,3.7839427022845484e-06
P38629,P25046,0,2.489464066002256e-07
P53910,P48582,0,1.2953421668626675e-09
Q04935,P36130,0,1.5463835073559196e-11
Q12343,P53253,0,2.5626894739616546e-07
P36116,P28006,0,3.5309311030573554e-09
P38781,P38627,0,6.996781490775303e-14
P38251,P30771,0,1.2788543248193947e-14
P36120,P29496,0,9.681798474048264e-09
Q02574,P17065,0,1.0758742519101361e-07
Q12186,P41896,0,5.991053431131377e-09
Q08966,P39720,0,2.347360972265733e-09
Q06631,P53847,0,1.5057231905757362e-07
Q08649,O13297,0,1.7347585412608169e-07
Q12276,P40582,0,7.4376065306580585e-09
Q03782,P38817,0,4.086839737738046e-07
P41912,P04046,0,6.153344500603453e-11
Q03081,P38953,0,2.172864732585822e-08
Q99207,P24384,0,4.944858119415585e-06
Q02100,P31111,0,1.014088227453691e-12
P12684,P06786,0,8.547638599772822e-18
P38112,P35842,0,0.9698793888092041
P53191,P23595,0,3.0335406409065513e-10
P32573,P08638,0,7.05197233941135e-09
Q01722,P48606,0,7.301331379494513e-07
Q06339,P81450,0,3.2065784125734353e-06
P47083,P38703,0,6.885807384487486e-15
Q12692,Q05583,0,2.0166987871328423e-11
Q12255,P43545,0,4.6697467941114734e-12
P40563,P02294,0,6.874352476149426e-11
P47115,P07170,0,4.080790427796188e-10
P38717,P23255,0,1.4545030600475743e-15
P16522,P09959,0,2.071127693176536e-13
P39996,P14742,0,9.35971300464189e-10
Q04894,P13902,0,2.3397348511769445e-13
P47037,P24004,0,1.3339064011338997e-13
Q05785,P40090,0,2.471911564327911e-10
P38181,P36118,0,2.5287327787282265e-09
P38328,P32585,0,1.2003526644877027e-11
P40160,P16474,0,6.286760253715329e-06
P33204,P17898,0,1.3084433536647566e-09
P38353,P35497,0,3.90149631351866e-12
P25632,P18962,0,4.4155412979307584e-06
Q03338,P38910,0,1.6859190432594318e-10
P38872,P03069,0,1.0416747464603304e-09
P43621,P16521,0,2.8495868859002016e-12
P25371,P18888,0,1.5075752868298764e-09
Q04062,P23291,0,2.0007357992568586e-09
Q08465,P06102,0,7.927380418770724e-10
P41544,P38826,0,6.125480439718445e-13
P38932,P16151,0,3.757846356138017e-13
P53735,P14680,0,9.540208623093349e-09
P48361,P45818,0,1.217398359898425e-08
Q03323,Q02892,0,1.1979990688359976e-07
P48439,P20050,0,2.440767943312494e-08
P37838,P22007,0,1.8622969832904346e-08
Q12361,P40032,0,1.3068645055014372e-09
P47074,P34244,0,3.587604524568633e-08
Q06160,P53269,0,9.288183828830288e-14
P25591,P22276,0,8.439401710802485e-08
Q04491,P23641,0,2.467061114858754e-13
P35179,P06773,0,2.1909647707207824e-11
Q03656,P16370,0,1.3918782084879197e-15
P38993,P32600,0,5.583016271515362e-10
Q12082,P04386,0,3.4643805975065334e-06
P40484,P32902,0,2.444111579791297e-09
P53900,P32368,0,4.503920933984773e-07
Q06449,P53750,0,5.475672892885086e-08
P53039,P30619,0,1.4408937931698063e-10
Q12464,P07278,0,4.007369991398946e-09
Q03406,P09119,0,3.0809605959802866e-05
P39723,P23641,0,9.017337657818425e-13
P53176,P38358,0,2.2520848304719704e-13
P38998,P38699,0,1.6368608942232687e-12
P47053,P22202,0,9.430894650289123e-13
P40971,P16658,0,6.447552181043648e-08
P53181,P38620,0,8.312356913897645e-10
P39994,P07256,0,2.0167278957927692e-09
P36100,P04046,0,1.2753796241327109e-08
Q06551,P09457,0,3.51909404394668e-11
P43132,P18759,0,2.0082818741329334e-10
P40509,P40360,0,8.302179594465997e-06
P53010,P32387,0,6.800117110031256e-13
P40518,P35206,0,1.4837299167069773e-09
P40014,P25644,0,6.599444191124348e-08
P53344,P46677,0,2.026716696960809e-15
Q12377,P20436,0,8.273008056391973e-09
Q08886,P53551,0,2.542530530731668e-13
P38194,P00431,0,3.2314467074412434e-11
P48510,P07991,0,5.809338565754274e-10
Q00955,P43545,0,9.923783799922758e-13
P40438,P38850,0,1.1609711236815201e-07
P53253,P20435,0,3.028954170813947e-11
P47123,P40453,0,8.83189563150033e-11
P89105,P46947,0,5.77718428651508e-10
Q05027,P00854,0,3.699155870506843e-09
Q02159,P00358,0,1.9683116248003785e-10
P50113,P07256,0,3.5406305443075325e-08
Q12300,P51601,0,1.1399011075330368e-11
Q04601,P52488,0,2.6061361402263117e-11
P53269,P18963,0,6.949161531414727e-16
Q01159,P02829,0,8.272040414843487e-14
Q08109,P28004,0,1.755702328409825e-06
Q08685,Q04930,0,4.6555134747272575e-10
P47185,P21242,0,4.085027038858158e-10
Q12035,P29295,0,7.564914739077722e-08
Q07350,P40069,0,8.74583683252439e-10
P53145,P05375,0,1.7690106046686083e-09
P34240,P23285,0,1.193741216987121e-10
P80428,P22140,0,5.059245123534284e-12
Q05900,P46671,0,4.073029691298302e-10
P38907,P36062,0,3.8728370510554555e-10
P53954,P07834,0,2.609718829926777e-10
P53091,P38147,0,1.1345765299486388e-10
Q06224,P39079,0,5.454075125560509e-12
Q00764,P00420,0,1.1031182044207721e-11
P48412,P40434,0,9.060754280199035e-08
P12612,P04050,0,7.504293028410904e-17
P42843,P40360,0,5.195557832848863e-07
Q04847,P38903,0,1.6038027794706977e-08
P32598,P07272,0,1.4532886893903196e-07
P23585,P19454,0,6.015281162063957e-09
P38112,P06103,0,1.5109029583015854e-09
Q12216,P14306,0,4.4251009967410937e-07
Q08562,P36131,0,3.3605701554861866e-11
Q12527,P20436,0,6.743856317825703e-08
Q05949,P53952,0,2.993881409452115e-08
P53905,P32803,0,1.5558878629917672e-09
Q06708,P41817,0,9.05707939202749e-11
Q12349,O14467,0,5.471640474041806e-09
P89105,P07269,0,2.815456479066114e-10
Q08963,P21538,0,7.083682618258536e-08
P53299,P25045,0,0.00045350531581789255
P40513,P25584,0,2.9480897723033195e-08
Q04264,P89105,0,5.440168870940454e-10
P53231,P38261,0,1.1304594066396945e-10
P36094,P32902,0,6.570173809450353e-07
P31380,P22140,0,1.9600113435870955e-16
P33401,P25302,0,1.423716478043957e-09
Q12224,Q05933,0,7.190726902805977e-10
P39996,P35172,0,2.092340536941073e-11
P41815,P23255,0,6.058135148717916e-17
P53286,P32788,0,7.739350138535883e-08
Q12055,P24384,0,5.4088477554614656e-06
P40574,P33767,0,4.516683205224581e-08
P27796,P04912,0,2.680688245167151e-13
P53685,P38911,0,1.417094497302429e-10
P40475,P32578,0,1.2080383915424875e-10
P52960,P05318,0,1.1317090597984247e-09
Q08649,P06774,0,1.1305256210347725e-11
Q12335,P32479,0,2.476133707796091e-11
Q03661,P39936,0,1.6293244531340179e-10
P50090,P46676,0,2.6058896764880046e-05
P52490,P36009,0,8.245954474794814e-10
Q12241,P23291,0,2.0256860078227135e-10
P38744,P21306,0,1.0642124692594734e-07
P39550,P25341,0,3.6324474539384255e-09
P41896,P07262,0,1.261956539266862e-09
Q08096,P36016,0,2.030824397536435e-09
P53171,P41896,0,1.5752129911561497e-05
Q06344,P40507,0,2.2147403910821595e-08
Q03162,P50090,0,5.169330133218686e-13
P54790,P29295,0,1.928977582110747e-07
P36118,P06774,0,6.674371206827345e-07
P30619,P18900,0,1.8979091009896365e-07
Q03940,P38705,0,7.855452399674334e-13
Q02574,P38247,0,2.288485312362809e-08
P52490,P32914,0,4.705605349819564e-10
Q04461,P32610,0,1.2063541277029799e-08
P40316,P27476,0,3.624857214390431e-08
Q04930,P32529,0,4.381810470022174e-09
Q03897,P08539,0,1.0189787381931215e-11
Q12082,Q07921,0,3.096527123602755e-08
Q12161,P39705,0,3.0413210838631244e-10
Q08732,P38302,0,2.5545398329995805e-06
Q07509,P53207,0,4.116139373788741e-10
P46965,P38636,0,8.747680624310306e-08
P38144,P36013,0,5.651877927448368e-06
Q08491,P38962,0,1.604302107827138e-11
P32602,P25847,0,9.903095010699303e-10
Q06339,P13185,0,1.4457024917646777e-05
Q06644,P38744,0,3.877502702601121e-13
P41921,P20676,0,7.567634263379655e-14
P53628,P36057,0,4.1402669595687336e-13
Q06639,P53142,0,0.9990708827972412
P40965,P32641,0,8.882756787897961e-07
Q06216,P28519,0,4.999927227800072e-07
P28000,P23285,0,4.1523999243509024e-06
P38873,P26755,0,9.474358282504994e-14
P47821,P38883,0,2.67502898087732e-13
P40485,P38867,0,9.338764428434843e-09
Q02784,P38316,0,1.75437386840116e-09
Q12149,P32913,0,1.0929455040650793e-12
P43621,P40079,0,1.73425562799423e-09
Q12006,P38615,0,1.5594581181943568e-10
Q01080,P22140,0,1.71734940721327e-13
P53261,P50105,0,2.5080373541874756e-11
Q02629,P33296,0,4.97350738370983e-09
P53167,P25555,0,5.8270341440902484e-08
P18239,P16474,0,1.6826479445897213e-11
P53096,P33313,0,1.0887635681910979e-08
P35206,P23642,0,8.091751574346162e-11
P47042,P32366,0,2.899253104260424e-07
P47019,P31380,0,4.464683397292779e-12
P40075,P08431,0,6.299792285058281e-12
Q12328,P43555,0,2.1753471912688838e-07
P53604,P26188,0,1.5838015621216783e-10
Q06137,P32836,0,2.526801665680978e-07
P35191,P32939,0,1.6619473797163664e-07
Q03818,P25358,0,2.5995369051790007e-12
P47049,P32801,0,2.0625379182348524e-09
P35191,P25298,0,1.5207112369353126e-07
Q12361,P41318,0,2.502569332318849e-12
P53859,P40478,0,3.096705530891697e-11
P39730,P25632,0,1.2479657016228884e-05
P53181,P52553,0,4.935489794632986e-09
Q12406,P30605,0,1.112946623749167e-09
Q04226,P35180,0,1.438500248696073e-06
P39540,P33297,0,7.430363616056646e-12
Q9URQ3,P46948,0,1.1560986479253188e-07
P41800,P25579,0,9.208005885552595e-12
Q07887,P12294,0,1.9200937728669487e-08
P53829,P38962,0,9.06797303912299e-10
Q02932,P25299,0,3.1289817958857213e-10
P43596,P00950,0,1.4270498240875895e-06
P40555,P11710,0,5.6734183323525755e-12
P53735,P05986,0,5.185489190817627e-12
P47110,P35210,0,4.6450875856862694e-07
P23833,P17442,0,2.6189448287979034e-13
Q12243,P12683,0,1.4834014905318327e-07
P36012,P07249,0,2.1449035603193778e-10
P40362,P38910,0,5.7899553207452215e-11
P39987,P37370,0,2.1352795087636878e-09
Q06490,P06704,0,3.0938650752432295e-07
Q04930,P32529,0,4.381810470022174e-09
Q12060,P32325,0,4.879779226030223e-06
Q03071,P06778,0,1.527635440368158e-08
Q12050,Q03071,0,3.73336526138246e-08
P39704,P38270,0,1.993677001266292e-09
Q06135,P08678,0,4.73586851512664e-06
P34227,P33334,0,3.2459770982207203e-10
P43621,P32364,0,2.251282049670067e-09
P48837,P40885,0,9.393868322105092e-11
P40991,P29056,0,7.723593431485654e-10
P19882,P15367,0,7.132343327054258e-11
Q06490,P04147,0,5.732724162044178e-08
Q08972,P21827,0,1.0078100463536965e-12
P47052,P33329,0,7.546078677478363e-07
Q07442,P25045,0,1.8211695484993129e-09
P47074,P32453,0,2.2901394913787954e-05
P47083,P25579,0,6.192155620719786e-13
P43565,P26343,0,2.1561042881645953e-11
P40960,P23641,0,1.4793391121467603e-12
Q08208,P40987,0,2.815608635131639e-09
P53211,P26570,0,2.2295862801401806e-13
Q04958,Q03702,0,6.645813846262172e-05
Q07824,P43622,0,6.393665596959863e-09
Q06819,P38827,0,3.384620583801734e-08
Q03579,P22035,0,2.4550268502149253e-12
P40960,P40094,0,2.2996742643499601e-07
P47166,P32898,0,1.3908397704653908e-06
P36118,P32453,0,3.108711865706937e-08
P25376,P06839,0,2.085073091961931e-08
Q07980,Q03784,0,3.289516922744262e-11
P53181,P14064,0,6.453186642829678e-07
P53851,P13663,0,3.611103949197059e-08
P52593,P11076,0,1.3079543004224092e-09
Q06604,Q00873,0,1.4176609219873626e-08
Q04675,P43682,0,4.0394474432048355e-09
P42884,P32494,0,9.826055767658826e-12
P40496,P40066,0,6.49535492058817e-09
P34217,P20434,0,6.336759450498164e-10
P54862,P53941,0,5.462899022035117e-10
Q12347,P40969,0,1.005713654717022e-11
P38629,P04386,0,4.8170673835556954e-05
Q01159,P47050,0,8.821789652946332e-12
Q99299,P14906,0,6.924371492855741e-11
Q02776,P53094,0,1.2640216873194277e-08
Q08004,P32618,0,1.8346147044212557e-05
P38273,P14922,0,9.758183296071365e-06
Q07509,P16547,0,6.68619031785056e-06
Q05871,P40357,0,4.0709608128963737e-07
Q05931,P07248,0,2.8893749615122033e-09
Q03761,P47912,0,7.922085903944165e-11
Q05930,P08518,0,2.4354162064810225e-07
P36520,P23394,0,1.2213521749515621e-08
P32389,P09734,0,3.866419717724057e-08
P53912,P33301,0,5.427338578556373e-10
P53616,P38810,0,7.078408414962212e-10
P22515,P09457,0,2.2139177643931696e-11
P53176,P47165,0,4.3365777635528957e-10
P40460,P36107,0,5.403794772762538e-11
Q06815,P21827,0,8.590061639779378e-08
Q04067,Q02805,0,9.570629878885573e-12
P40515,P38992,0,1.0487306134621122e-08
P40482,P34161,0,6.417263248570393e-11
P53845,P47132,0,3.274310600431818e-08
P32601,P11978,0,7.0082597503073885e-09
Q08683,P23059,0,5.614331399783623e-08
Q01454,P07274,0,9.096616793158319e-08
P53959,P23561,0,1.3553648159359e-07
P38720,P32797,0,1.7517773689967875e-11
P36139,P35191,0,1.869018895206409e-08
Q06708,P50105,0,5.696273230881843e-09
P38717,P25046,0,2.8774858051860974e-08
P53236,P33401,0,9.261116179493101e-11
Q04195,P38204,0,2.6315404966226197e-07
Q12335,P53437,0,0.0006024683825671673
Q07509,P29295,0,9.453533955650073e-09
Q12505,P22214,0,1.1537346078505095e-10
Q07350,Q04067,0,8.737171874884098e-09
Q12100,Q04089,0,3.15693213792656e-08
P28743,P07273,0,6.020314108345914e-11
P53269,P38817,0,1.825345634642872e-06
P32504,P21304,0,1.19446417556901e-06
P38249,P26798,0,7.782645639053953e-09
P33338,P22035,0,3.5911882150685415e-05
Q04964,P53070,0,1.0256341738568153e-05
P46674,P36116,0,6.932679070814629e-07
P38907,P38627,0,1.51903423173394e-09
P40958,P25294,0,3.588089460965227e-12
Q03455,Q02516,0,5.1146881868691096e-11
P32528,P23641,0,3.013497437698298e-12
P38700,P26754,0,7.100936505466393e-10
Q02630,P43682,0,3.226311717785535e-10
P38877,P11710,0,3.46295543351971e-08
P47123,P39990,0,7.366169896272368e-09
P47090,P35728,0,1.1324701593151687e-11
Q06616,P40434,0,8.424177053711901e-07
Q12336,Q06405,0,0.00011756958701880649
P53859,P50874,0,4.355629190655463e-09
P53633,P53163,0,1.7067889324096086e-09
P32479,P18888,0,0.0002046313602477312
Q04225,P53552,0,2.0212619772363993e-11
Q06512,P40957,0,4.5512673491066025e-11
P32807,P17065,0,1.1845107117380849e-09
P40970,P40018,0,7.028580384371708e-09
P38820,P36121,0,7.367529364366021e-10
P39550,P35193,0,4.467247904926808e-08
Q03834,P43574,0,9.83350560090912e-07
Q03373,P47058,0,1.300765006817528e-08
P39727,P38439,0,1.1770919883247188e-07
P24384,P10869,0,2.06488564913343e-07
P47185,P32494,0,1.4060811976551735e-12
Q06137,Q03697,0,2.308312208043617e-09
P32479,P29496,0,0.012654930353164673
Q12270,P36224,0,3.128459979961917e-08
P39517,P31111,0,4.0628438113810006e-13
P11075,P08539,0,2.3259402758858683e-14
P38682,P13902,0,5.166258046362948e-12
P53096,P38708,0,3.5150076627132876e-08
P40217,P28239,0,3.2885665302018197e-09
Q05359,Q03690,0,1.6693045168381104e-08
Q06339,P22543,0,2.311456000825274e-06
P36116,P25336,0,7.325355057784255e-13
P32332,P24813,0,3.4432630968694866e-07
Q02721,P25559,0,1.7099151955468628e-11
Q02775,P32486,0,1.221346801472123e-09
P38805,P16370,0,2.0961890263935384e-13
P40453,P38112,0,9.869592076938716e-07
Q00245,P35177,0,1.1768561927923138e-13
P40485,P32916,0,3.196247888581638e-08
Q00578,P53147,0,1.7287707723689927e-12
P23394,P14908,0,1.1318255843661973e-07
P32833,P32523,0,8.932560940921874e-11
Q12034,Q03697,0,2.0881553430829314e-10
Q06108,Q03834,0,3.802206492764526e-06
Q99394,P40075,0,3.455876904090438e-11
Q04675,Q02895,0,3.574291687277742e-12
P53313,P14908,0,6.855138234840297e-09
P26449,P25358,0,2.8838348953286186e-06
P37838,P33754,0,2.621463934815438e-09
P25655,P07276,0,4.359676411113539e-13
P38085,P19073,0,7.257790479719972e-10
P21242,P10961,0,2.2288504908374307e-07
Q06554,P39011,0,1.280935624237145e-08
Q12749,P02557,0,2.4907478857194576e-10
Q06616,P50104,0,4.872320573667821e-07
Q05930,Q03213,0,9.762809895619284e-06
Q12176,O13297,0,2.342078198047659e-10
Q12161,P32939,0,8.564879472316989e-09
Q06628,P53212,0,1.4165540962451928e-10
Q06103,P54790,0,7.234481103068902e-08
P38827,P38089,0,2.5925654512093388e-08
P48837,P32803,0,1.289368889434428e-10
Q04307,P46964,0,2.120531483740251e-08
Q12175,Q06344,0,2.5878472698082078e-08
Q12071,P40565,0,1.2399135584928445e-06
P38877,P25655,0,6.891313908408137e-11
Q00873,P27705,0,4.304506973085154e-09
P40090,P16892,0,1.0878190792595888e-08
Q07921,O14455,0,5.7706674994051355e-09
Q06648,P40352,0,1.3867258452648912e-09
P81450,P32573,0,8.375447002606506e-09
P25615,P25301,0,2.7851271636181174e-12
P42942,P32366,0,1.1379596570604278e-10
P40456,P32610,0,1.8703900928063177e-10
Q02776,P53150,0,1.363451296310103e-10
Q02196,P07213,0,7.438187843433752e-09
Q03435,P23968,0,1.128173336001348e-11
Q08902,Q06490,0,0.00022501499915961176
P47012,P32832,0,7.546468339114654e-08
P53209,P40164,0,1.3652753927395622e-10
P19812,P02294,0,3.741145448987737e-10
P40096,P23337,0,1.0100447411787172e-07
P41912,P32333,0,2.2751885353500256e-06
Q02608,P34161,0,2.59098186461415e-07
Q03900,P35817,0,4.894020952384004e-12
Q12301,P23585,0,1.2975999164055452e-09
P80428,P25644,0,3.256320768585397e-10
P53890,P32859,0,9.424412639180701e-11
Q00582,P10834,0,2.11721769005635e-08
P32829,P20133,0,4.459056071937084e-06
P40343,P06738,0,3.087639868226688e-07
P50106,P41810,0,3.153549954504342e-08
P38723,P07560,0,4.5988798880181037e-10
Q06102,Q03213,0,1.0306381881264315e-07
P38265,P25591,0,1.6234158461969628e-09
P53267,P20676,0,2.1857534770845788e-13
P40960,P38699,0,8.303846163199707e-14
P49686,P39009,0,8.969343280249009e-13
P41920,P22138,0,9.267397516055098e-09
Q08235,P26754,0,6.460551560394379e-08
Q06205,P35056,0,2.0638828146513077e-10
Q01454,P36125,0,3.3225207307641114e-11
Q12243,Q08236,0,1.0050717896836758e-10
P54885,P38902,0,4.2246312004223796e-10
P47061,P36049,0,2.6223286237782306e-13
P38883,P26309,0,3.587523333958842e-11
Q02932,P26755,0,9.820875224164638e-10
Q01454,P40529,0,1.202201271865988e-08
Q07844,P39010,0,5.8044184042538305e-11
Q07657,Q00772,0,2.616819294587458e-08
Q12527,P25651,0,3.575511220432759e-09
Q05874,P23179,0,6.392689932965823e-09
P35497,P28000,0,1.3291312495056218e-10
Q99260,P53272,0,5.561146654287086e-09
P35191,P12945,0,2.8773274607374333e-07
P48361,P19358,0,1.8377632216015627e-07
P36006,P09119,0,3.8725102985415205e-11
P39704,P32628,0,1.301554133567584e-12
P32597,P32578,0,1.0871184485949925e-07
P39730,P38992,0,6.687215451522954e-12
P43592,P28241,0,7.340936669306131e-13
P53236,P43562,0,6.281966500162009e-18
P48836,P28519,0,3.9343058233498596e-06
Q12019,P32599,0,7.13330550183855e-08
P40164,P00420,0,7.09759453900588e-13
Q08975,P47160,0,6.608529001805863e-11
Q99383,P11978,0,3.0793964600484003e-10
Q07540,P38774,0,2.0595204830442526e-07
Q04978,P13099,0,5.299481813381135e-07
P53857,P00330,0,1.5137543996068814e-11
Q12157,P42073,0,3.8030226079399654e-08
Q06651,P27692,0,2.791707061078341e-07
Q06405,P20436,0,2.393715658399742e-05
P41800,P04386,0,4.5598111397815444e-10
P53961,P38615,0,2.7975005423286348e-08
P40515,P38811,0,1.40233930778777e-06
Q12030,P53136,0,4.335404071298399e-07
Q12363,P53176,0,5.028591475511601e-13
P19736,P16658,0,7.271715452006333e-10
P38748,P07276,0,1.0325723782955709e-11
Q08746,P47090,0,9.276044821149299e-09
Q12396,P53184,0,7.0243150185334e-10
P46674,P38690,0,2.4529196451794633e-09
Q07509,P23301,0,6.710211497562568e-09
Q07508,Q03655,0,6.564008364629004e-11
Q06218,P36018,0,7.409319096041145e-07
Q04089,P39682,0,3.458837730119235e-11
Q07084,P47074,0,4.444981641427148e-06
P39101,P32634,0,4.2884176976653796e-14
P40303,P39734,0,3.499608567381074e-07
Q07540,P36100,0,1.2199434422655031e-05
Q05900,Q03148,0,2.5614593779366146e-10
Q04195,P40356,0,3.10139717726865e-12
Q06675,Q03944,0,0.986469030380249
P38123,P36129,0,0.011461138725280762
P43682,P11972,0,8.090278669214968e-09
Q00539,P53115,0,3.6368099642913876e-08
P38820,P36084,0,1.6875084662970607e-10
Q04307,P23724,0,2.17160317506071e-10
P46956,P35178,0,3.5515250740303372e-09
Q06819,P39550,0,3.247092763558612e-07
P39990,P32916,0,2.000468679597134e-09
P38699,P38149,0,6.031106170034661e-11
P40482,P38860,0,8.155303703460959e-07
P53740,O13565,0,2.3934967430250254e-06
Q92331,P39955,0,9.647469489948435e-10
P49334,P43638,0,4.4122721787018834e-16
P47027,P02557,0,2.380802152646133e-11
Q04958,P32499,0,3.137595294688822e-09
P40478,P32496,0,1.0461688182417106e-09
P36129,P27614,0,1.622067280493411e-08
Q04477,P21339,0,2.444115307298489e-05
Q06208,P11076,0,4.534475225859147e-11
Q12396,P04912,0,3.594734153011814e-05
P38298,P20604,0,1.906290819642109e-10
P53877,P40064,0,9.395511568754955e-08
Q12035,P00931,0,1.4040158191619412e-07
Q07478,P24813,0,6.849305567158126e-10
Q06406,P53735,0,8.886851809997154e-10
Q04264,P46956,0,6.054742644756583e-12
Q04370,P33301,0,1.557788231743018e-09
P38957,P03965,0,7.650420011037773e-13
P52960,P38428,0,1.5804218492121436e-05
P40496,P07272,0,2.8390488296281546e-05
P38723,P20433,0,6.158486914875638e-11
P40956,P32334,0,3.207381929493103e-11
P36062,P12294,0,6.438136246345039e-09
P36118,P13434,0,6.063179398552165e-07
Q12045,P53959,0,1.0866996547065355e-07
P46677,P27999,0,3.0733484646106035e-09
P32570,P07251,0,4.963588914885797e-11
P53865,P32805,0,2.874729065904802e-10
P38842,P25694,0,6.740648039738062e-10
P53622,P25376,0,1.357857293271536e-08
P47115,P04456,0,1.1786399634061695e-09
Q12142,P21957,0,1.6374941402830245e-09
Q05998,P14741,0,1.2517352605823096e-12
Q03944,P33297,0,1.0878682399351192e-09
Q03063,P53237,0,0.9999557733535767
P46676,P39730,0,3.5819938681846963e-10
P40087,P39101,0,1.2684559180797805e-08
Q12495,P09440,0,1.1206130920982105e-06
P38719,P32912,0,1.9464279077396895e-09
P53197,P38819,0,6.711833866468453e-10
Q12024,P53265,0,1.4005989701360022e-09
Q99278,P14164,0,5.918209211586145e-08
Q12059,P36053,0,2.3450665409541216e-08
P38346,P38072,0,1.5584582235828037e-11
P54861,P39954,0,1.251087289322328e-10
P54837,P33418,0,1.5426466770662728e-09
Q04964,P16522,0,2.1105163838797125e-08
P32803,P15938,0,3.85045069606349e-07
P38794,P36036,0,8.744736601506986e-10
Q04322,Q00873,0,1.0362222724324965e-07
Q02208,P35734,0,1.2048473113299152e-13
Q02336,P38713,0,2.936467353720218e-06
Q12361,Q08278,0,0.9976328611373901
P50078,P38720,0,2.0297238889632752e-10
Q07442,Q01722,0,2.2482707251469947e-08
P43594,P32566,0,9.265898626154012e-08
Q02260,P26754,0,6.6390252868586686e-06
P43682,P37366,0,4.3227498025544264e-08
P38837,P28274,0,1.607297454853107e-11
P38152,P20134,0,3.67666689271573e-05
P34218,P22804,0,9.800897530484525e-16
Q02516,P35178,0,2.470321863734526e-11
P33303,P32634,0,3.6285419655925077e-13
Q03048,P54837,0,4.906774986324081e-10
Q05027,P40018,0,3.498900369436342e-08
Q02100,P43602,0,5.191538171578358e-11
Q08214,P47134,0,1.5166182545933715e-11
P33332,P19736,0,2.2661893694930768e-08
P43568,P40527,0,1.3794126951793828e-10
P33420,P23585,0,3.997647698983364e-11
P53256,P40460,0,4.0714298599198173e-10
P40507,P38353,0,1.6077819631199475e-11
P32642,P10961,0,9.561954561476682e-10
Q12734,P39875,0,1.8095237464876845e-05
Q06216,P38915,0,1.3176075341903015e-08
P47116,P47090,0,2.2793678056132194e-08
P38286,P24813,0,8.012207217689138e-07
P38163,P25615,0,1.644999088057375e-06
P39960,P04786,0,6.212082460439099e-15
P20436,P12294,0,5.451842662296258e-05
Q08562,P39107,0,1.247965203399204e-10
Q00362,P06777,0,1.305133956464033e-08
Q12050,Q06160,0,8.705905440997697e-11
Q03280,P51534,0,3.742852924294715e-13
Q04217,P39515,0,9.438907121184226e-12
P33339,P13365,0,6.738144113851985e-13
Q12318,P19146,0,6.393918727809478e-10
P39968,P36034,0,7.010147237002107e-12
P47120,P17106,0,3.747674099940923e-07
Q03690,P39987,0,3.331581979182374e-07
P51862,P25358,0,1.027882889914622e-09
Q04225,P38288,0,8.80735117676128e-15
P32525,P27999,0,3.7514302775321084e-09
P39076,P38920,0,6.516491703223437e-05
P80428,P30657,0,5.251945545126091e-10
Q12336,P10622,0,7.908838917103367e-09
Q01852,P39717,0,1.429403262420692e-09
P53878,P46673,0,1.3785695675283538e-12
Q04847,P36147,0,1.4147107094686362e-06
